,CUSTOMER_ADDRESS_ID,PERCENT_OF_ORDER_ELIGIBLE,COST_SAVINGS_PERCENT,PRICE_SAVINGS_PERCENT,COMPARABLE_ACTUAL_TOTAL_COST_,PARENT_TOTAL_COST_,COMPARABLE_ACTUAL_TOTAL_PRICE_,PARENT_TOTAL_PRICE_
14010,b08819f554b293d1d2d790ec61639201,0.48,0.9,1.15,69.33,62.42999999999999,54.33,62.42999999999999
14012,bb906252d00db8554abfbf23723ff267,0.35,1.02,0.88,70.49000000000001,71.59,81.59,71.59
14013,a2c944f02144d18ada5baeeca84dbbb2,0.14,1.01,0.88,6.98,7.08,8.08,7.08
14014,01a163d75ecd5caa915ce7d855357afe,0.14,0.88,0.99,30.11,26.61,26.759999999999998,26.61
14015,8b65329a236baca3b67ca40784c16bb9,0.38,0.95,0.95,35.52,33.6,35.52,33.6
14016,ee69684cfd41b8f4d6d708b17477fe01,0.27,1.21,0.97,11.66,14.059999999999999,14.46,14.059999999999999
14017,0274304cb613162199e96efae180b293,0.19,1.07,1.12,23.86,25.560000000000002,22.86,25.560000000000002
14018,54aab32800b99a8bba304fcf98074915,0.17,1.2,0.99,12.58,15.05,15.15,15.05
14019,cf71ffb35357a579b1cd8f204f13b2ee,0.37,1.05,1.11,88.15,92.28000000000002,83.06,92.28000000000002
14020,cf5af8608f5e5431c3beb3c017e72b2f,0.55,0.89,1.0,55.38,49.440000000000005,49.480000000000004,49.440000000000005
14021,36ecad52a42ea06118d3d25d42e42767,0.32,1.02,1.02,59.83,61.029999999999994,59.83,61.029999999999994
14022,8480a3d096d940e1f315b98aa1913180,0.31,1.0,1.01,50.290000000000006,50.09,49.790000000000006,50.09
14023,6397151a2f0fb90d077302042acaed82,0.50,1.01,1.04,48.5,48.900000000000006,46.800000000000004,48.900000000000006
14024,6d7a44580568efd2366dc9ecc2b71c13,0.35,1.04,0.91,34.17,35.67,39.07,35.67
14025,bed8fd52aae77e4d25226006e13123dd,0.15,1.07,0.9,8.68,9.270000000000001,10.27,9.270000000000001
14026,a84d1e4d98c80c5a035ca1aa476909c5,0.31,1.0,1.03,38.580000000000005,38.480000000000004,37.28,38.480000000000004
14027,0516e1e46e524a63687e0f14bff0a8d1,0.20,1.12,0.92,23.590000000000003,26.520000000000003,28.82,26.520000000000003
14028,6d0b6422132f0889618551a42c6cc348,0.33,0.97,0.89,13.18,12.78,14.38,12.78
14029,8f6ba74f1b21401f1d11b229b99829a1,0.32,0.96,1.1400000000000001,41.010000000000005,39.51,34.580000000000005,39.51
14030,f89c1a72d8d03b2a7364ccafac2072ee,0.25,1.04,0.89,20.77,21.57,24.12,21.57
14031,c2fa59fb6f05a267ca68c73242e6ab51,0.83,1.0,1.03,108.85,108.35,105.35,108.35
14032,d6f6a090aec6b7050feb161e8859cb93,0.20,1.07,0.95,21.520000000000003,23.12,24.22,23.12
14033,a1c6869b3c3cd9dec558a83dcefaa17c,0.47,0.98,1.08,52.81,51.81000000000001,48.11,51.81000000000001
14034,090852da0b11bddd91bf773d186f3225,0.27,0.98,1.05,44.71,43.91000000000001,42.01,43.91000000000001
14035,160b4b489fee2ab84b6278e242bf01b7,0.25,1.06,0.97,5.66,5.98,6.180000000000001,5.98
14036,d92c732959d442864bc5bc92d593941f,0.17,0.96,1.02,20.67,19.869999999999997,19.45,19.869999999999997
14037,4889efc22cf9cb29f15ed7d10769e2ef,0.13,1.09,0.94,11.26,12.26,13.06,12.26
14038,e22f6630c1e296301bf5ae3a8c260af9,0.17,0.87,1.38,4.59,3.99,2.89,3.99
14039,2d90835d29ff717b576623ffdc11664c,0.15,1.0,0.85,31.25,31.22,36.82,31.22
14040,61e0811649fcfc7819fdadde7f98bc05,0.36,1.02,0.85,17.009999999999998,17.330000000000002,20.43,17.330000000000002
14041,b2fe3ccd4e1f788e644e4fcf95930716,0.31,0.98,1.02,20.34,19.94,19.64,19.94
14042,682fa2d9143c88b637402b42b367817a,0.50,0.99,1.01,17.66,17.46,17.32,17.46
14043,24e0198c8db69a01e5c19ffe68a43ce0,0.15,1.12,0.96,13.770000000000001,15.47,16.17,15.47
14044,984341e42283af99751a2538bcd16726,0.53,0.94,0.94,45.49999999999999,42.66,45.599999999999994,42.66
14046,fb43cb365b30d49db3ba06987fb9bc7a,0.17,0.95,1.09,23.35,22.15,20.35,22.15
14047,3bae4c5db554dd9dbe62ed159b9b87be,0.20,1.02,1.02,22.77,23.169999999999998,22.77,23.169999999999998
14048,56dee534e582b7287796575b95beada1,0.08,1.16,1.12,4.98,5.78,5.18,5.78
14050,cab9739b1d741704e5634ed4e303e713,0.08,0.94,0.94,4.79,4.49,4.79,4.49
14051,5fbba5d139751bf9afe4f57ae85701eb,0.27,1.09,1.45,19.46,21.26,14.66,21.26
14052,4f42feb3638b1d1b8a1d3b5188e49fd2,0.36,1.12,0.91,43.50000000000001,48.78,53.38,48.78
14053,2b4a3015275c28ca385d0131cba8c84a,0.34,1.04,1.0,42.84,44.34,44.44,44.34
14054,112c945b072a1bf3bf73b13882a385cf,0.40,0.98,1.12,22.25,21.849999999999998,19.55,21.849999999999998
14055,2ce2ca6bebfe502c82fa3a1f2459fd4d,0.31,1.1,1.3599999999999999,24.840000000000003,27.44,20.14,27.44
14056,31a93f950a3ca743f179e2e76af000de,0.23,0.96,0.8,10.23,9.77,12.17,9.77
14057,bfd4dcbaf9e94eb3381a0826f76f8642,0.21,1.0,1.35,71.69,71.49000000000001,52.89,71.49000000000001
14060,c82e630754dbe641a7dae57b387163fb,0.50,0.95,1.03,63.129999999999995,60.03,58.129999999999995,60.03
14061,2089a169c5f6cec94ab2f0cf7b960d81,0.29,0.98,1.04,76.92999999999999,75.23,72.13,75.23
14062,7b3a8abb979b8952018926223e20b880,0.11,1.12,0.95,15.16,16.96,17.759999999999998,16.96
14065,10c7700743ccade70edd35046621f1d3,0.23,0.98,1.24,27.92,27.32,22.069999999999997,27.32
14066,736fc2d18c8e408409e31a64f5ed1c2c,0.14,0.88,0.84,4.19,3.69,4.39,3.69
14067,73310ffc53f44b639603a4ec7782f7ef,0.37,0.96,0.81,54.13,52.230000000000004,64.53,52.230000000000004
14069,d278648c4e3ba38e133b648a1142450b,0.32,0.96,0.84,62.05,59.65,71.25,59.65
14070,e5391bae7b60a724a0f0e00efcd5a54b,0.31,0.97,1.03,41.51,40.34,39.01,40.34
14072,ab44fc88b48f8440fda2e16ec444b413,0.27,0.94,1.06,54.400000000000006,51.099999999999994,48.400000000000006,51.099999999999994
14073,828419edf99e7c2c04ff0444aa5cc463,0.38,0.97,1.08,81.85000000000001,79.75,73.65,79.75
14074,18318b2aeb9e0153b9f50d8ce8776bb4,0.44,1.1,0.94,45.45,50.05,53.45,50.05
14075,841439c8e2061614192bb8daf8ea9c85,0.10,1.11,1.1400000000000001,8.08,8.98,7.89,8.98
14076,724f103f4923aeb74db168de6c5dd540,0.12,1.03,0.86,22.97,23.750000000000004,27.65,23.750000000000004
14077,833d2a07d0e4886417ab1e93d7f4a89c,0.42,1.13,0.99,97.94,110.64,111.73,110.64
14078,d96e27f3b7f348640ddfb2e772926574,0.39,0.95,1.09,102.22999999999999,97.31,89.33000000000001,97.31
14079,29b9a0320c243c15bfdef81669862d41,0.40,1.0,0.81,15.670000000000002,15.660000000000002,19.26,15.660000000000002
14080,6f99b2c2ed78cfe2c3ab2110eb87da0f,0.36,1.0,0.86,18.15,18.15,21.150000000000002,18.15
14081,b2e00111693d116466d826535cc00d69,0.32,0.98,0.81,42.05,41.39,51.39,41.39
14082,1abbb4cf73b5dcb0a075ccedf0638263,0.58,1.15,1.0,56.37,65.07,65.17,65.07
14083,05d51ee25eb9b5924952153038b11fec,0.09,1.07,0.9299999999999999,9.98,10.68,11.48,10.68
14084,4c5c1800760e0c8afaac9cf5565f0324,0.10,0.78,1.01,39.47,30.67,30.47,30.67
14085,37a9e50969737d8398f3fee65bcaf8dc,0.14,1.07,0.89,15.270000000000001,16.37,18.47,16.37
14086,00801e41c38f8f41e989da3a37babf32,0.42,1.07,0.91,31.550000000000004,33.85,37.15,33.85
14087,f98bec6ea6ffee24b3b29e016a64095c,0.28,1.08,0.97,52.150000000000006,56.35000000000001,58.349999999999994,56.35000000000001
14088,e04376c0d1f6cdeac0827309116adb1e,0.13,0.99,1.26,13.77,13.57,10.77,13.57
14089,3a16ae88bfd5b72163c119ff9850c9b7,0.21,1.01,1.17,14.46,14.66,12.56,14.66
14090,fe42c7991bd4972e8fafd12806942a96,0.40,0.98,1.13,24.84,24.34,21.540000000000003,24.34
14091,d9bcda0fb077dd4f923052ce912d25bb,0.43,1.06,0.87,79.87,84.58000000000001,97.08000000000001,84.58000000000001
14092,872104343b0a4c0160821641404c0561,0.32,0.96,1.23,24.630000000000003,23.729999999999997,19.23,23.729999999999997
14093,5fe78bdded710e63acfa10ee0d7b4dd9,0.24,1.1,0.88,34.21,37.5,42.400000000000006,37.5
14094,fb54bed2a0cb17887efac3858f1a3846,0.31,0.99,0.91,31.54,31.140000000000004,34.14,31.140000000000004
14096,1b852ff36f8451ff04f54c9982875ff8,0.38,1.21,1.05,59.6,72.22,68.72,72.22
14097,98b018715f2031b9577413aedaa8d679,0.06,0.8,0.6799999999999999,4.99,3.99,5.89,3.99
14098,12d8790d8731259f945221efa4c7a0f7,0.26,1.05,1.15,36.11,37.91,32.910000000000004,37.91
14099,5dce69226a395bd2bda467591139b52d,0.10,1.05,0.86,3.99,4.19,4.89,4.19
14100,31a382a34e75b5f4431ab20036d7f0a8,0.29,0.99,0.85,73.55,73.15000000000002,86.55,73.15000000000002
14101,a02be40b8c79fbe4af5654d3d3dfd190,0.58,0.98,1.07,106.42,104.82,98.35000000000001,104.82
14102,9531fe84411bbd4ef7e718f7e1730ad9,0.44,1.0,1.03,36.99,37.09,35.99,37.09
14103,389b3e67cb1a5d3a9a2d84c9a45a5cca,0.20,1.09,0.9,17.77,19.439999999999998,21.54,19.439999999999998
